09/22/2022 10:37:54,CRITICAL,Unable to initialise wallet due to error: String value expected of type <class 'eth_utils.exceptions.ValidationError'>
  File "/Users/richardng/Desktop/Baklava/Marginx/grpcClient.py", line 286, in _send_tx
    tx_response = await tx_func
TypeError: object TxResponse can't be used in 'await' expression

11/24/2022 11:09:41,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
11/24/2022 11:09:41,INFO,Connected to database fxdex
11/24/2022 11:09:43,INFO,Connected to database fxdex
11/24/2022 11:09:45,INFO,Connected to database fxdex
11/24/2022 11:09:50,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketBuy,1204.26737245899,0.099,48
11/24/2022 11:09:50,ERROR,Error sending transaction Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/Marginx/grpcClient.py", line 286, in _send_tx
    tx_response = await tx_func
TypeError: object TxResponse can't be used in 'await' expression

11/24/2022 11:09:51,ERROR,Error sending transaction Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/Marginx/grpcClient.py", line 286, in _send_tx
    tx_response = await tx_func
TypeError: object TxResponse can't be used in 'await' expression

11/24/2022 11:09:51,ERROR,Error sending transaction Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/Marginx/grpcClient.py", line 286, in _send_tx
    tx_response = await tx_func
TypeError: object TxResponse can't be used in 'await' expression

11/24/2022 11:10:08,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketBuy,1204.26737245899,0.099,49
11/24/2022 11:10:09,ERROR,Error sending transaction Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/Marginx/grpcClient.py", line 286, in _send_tx
    tx_response = await tx_func
TypeError: object TxResponse can't be used in 'await' expression

11/24/2022 11:10:09,ERROR,Error sending transaction Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/Marginx/grpcClient.py", line 286, in _send_tx
    tx_response = await tx_func
TypeError: object TxResponse can't be used in 'await' expression

11/24/2022 11:10:10,ERROR,Error sending transaction Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/Marginx/grpcClient.py", line 286, in _send_tx
    tx_response = await tx_func
TypeError: object TxResponse can't be used in 'await' expression

11/24/2022 11:10:31,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
11/24/2022 11:10:31,INFO,Connected to database fxdex
11/24/2022 11:10:32,INFO,Connected to database fxdex
11/24/2022 11:10:34,INFO,Connected to database fxdex
11/24/2022 11:10:51,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketBuy,1204.26737245899,0.099,51
11/24/2022 11:10:52,ERROR,Error sending transaction (raw_log: account sequence mismatch, expected 39, got 2: incorrect account sequence) (code: 32)
11/24/2022 11:10:52,ERROR,Error sending transaction Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/Marginx/grpcClient.py", line 286, in _send_tx
    tx_response = await tx_func
RuntimeError: cannot reuse already awaited coroutine

11/24/2022 11:10:52,ERROR,Error sending transaction Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/Marginx/grpcClient.py", line 286, in _send_tx
    tx_response = await tx_func
RuntimeError: cannot reuse already awaited coroutine

11/24/2022 02:38:31,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
11/24/2022 02:38:32,INFO,Connected to database fxdex
11/24/2022 02:38:34,INFO,Connected to database fxdex
11/24/2022 02:38:35,INFO,Connected to database fxdex
11/24/2022 02:38:43,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketBuy,1204.26737245899,0.099,52
11/24/2022 02:38:45,ERROR,Error sending transaction Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/Marginx/grpcClient.py", line 286, in _send_tx
    tx_response = await tx_func
TypeError: object TxResponse can't be used in 'await' expression

11/24/2022 02:38:45,ERROR,Error sending transaction Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/Marginx/grpcClient.py", line 286, in _send_tx
    tx_response = await tx_func
TypeError: object TxResponse can't be used in 'await' expression

11/24/2022 02:38:45,ERROR,Error sending transaction Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/Marginx/grpcClient.py", line 286, in _send_tx
    tx_response = await tx_func
TypeError: object TxResponse can't be used in 'await' expression

11/24/2022 02:39:00,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketBuy,1204.26737245899,0.099,53
11/24/2022 02:39:01,ERROR,Error sending transaction Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/Marginx/grpcClient.py", line 286, in _send_tx
    tx_response = await tx_func
TypeError: object TxResponse can't be used in 'await' expression

11/24/2022 02:39:02,ERROR,Error sending transaction Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/Marginx/grpcClient.py", line 286, in _send_tx
    tx_response = await tx_func
TypeError: object TxResponse can't be used in 'await' expression

11/24/2022 02:39:02,ERROR,Error sending transaction Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/Marginx/grpcClient.py", line 286, in _send_tx
    tx_response = await tx_func
TypeError: object TxResponse can't be used in 'await' expression

11/24/2022 02:39:55,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
11/24/2022 02:39:55,INFO,Connected to database fxdex
11/24/2022 02:39:57,INFO,Connected to database fxdex
11/24/2022 02:39:59,INFO,Connected to database fxdex
11/24/2022 02:40:04,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketBuy,1204.26737245899,0.099,54
11/24/2022 02:40:09,INFO,MarginXClient,Execution of order of,TSLA:USDT,MarketBuy,194.536,0.099,ID-1928057-1
11/24/2022 02:40:34,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketSell,1200.66537633,0.101,55
11/24/2022 02:40:39,INFO,MarginXClient,Execution of order of,TSLA:USDT,MarketSell,193.678,0.101,ID-1928066-1
11/24/2022 02:41:07,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketSell,1200.66537633,0.101,56
11/24/2022 02:41:09,INFO,MarginXClient,Execution of order of,TSLA:USDT,MarketSell,193.678,0.101,ID-1928075-1
11/24/2022 02:41:55,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
11/24/2022 02:41:55,INFO,Connected to database fxdex
11/24/2022 02:41:57,INFO,Connected to database fxdex
11/24/2022 02:41:59,INFO,Connected to database fxdex
11/24/2022 02:42:05,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketSell,1200.66537633,0.101,57
11/24/2022 02:42:07,INFO,MarginXClient,Execution of order of,TSLA:USDT,MarketSell,193.678,0.101,ID-1928092-1
11/24/2022 02:42:16,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketBuy,1204.26737245899,0.099,58
11/24/2022 02:42:17,ERROR,Error sending transaction (raw_log: account sequence mismatch, expected 45, got 2: incorrect account sequence) (code: 32)
11/24/2022 02:42:17,ERROR,Error sending transaction (raw_log: account sequence mismatch, expected 45, got 2: incorrect account sequence) (code: 32)
11/24/2022 02:42:17,ERROR,Error sending transaction (raw_log: account sequence mismatch, expected 45, got 2: incorrect account sequence) (code: 32)
11/24/2022 02:42:17,ERROR,Error sending transaction Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/Marginx/grpcClient.py", line 318, in _send_tx
    raise Exception(error_message)
Exception: Error sending transaction (raw_log: account sequence mismatch, expected 45, got 2: incorrect account sequence) (code: 32)

11/24/2022 02:42:22,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketSell,1200.66537633,0.101,59
11/24/2022 02:42:27,INFO,MarginXClient,Execution of order of,TSLA:USDT,MarketSell,193.678,0.101,ID-1928098-1
11/24/2022 02:51:17,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
11/24/2022 02:51:17,INFO,Connected to database fxdex
11/24/2022 02:51:19,INFO,Connected to database fxdex
11/24/2022 02:51:21,INFO,Connected to database fxdex
11/24/2022 02:52:04,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketBuy,1204.26737245899,0.099,60
11/24/2022 02:52:07,INFO,MarginXClient,Execution of order of,TSLA:USDT,MarketBuy,194.536,0.099,ID-1928271-1
11/24/2022 02:52:19,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketSell,1200.66537633,0.101,61
11/24/2022 02:52:21,INFO,MarginXClient,Execution of order of,TSLA:USDT,MarketSell,193.678,0.101,ID-1928275-1
11/24/2022 03:35:46,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
11/24/2022 03:35:46,INFO,Connected to database fxdex
11/24/2022 03:35:48,INFO,Connected to database fxdex
11/24/2022 03:35:50,INFO,Connected to database fxdex
11/24/2022 03:36:04,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketSell,1208.51356143,0.101,62
11/24/2022 03:36:07,INFO,MarginXClient,Execution of order of,TSLA:USDT,MarketSell,193.678,0.101,ID-1929057-1
11/24/2022 03:36:10,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketSell,1208.51356143,0.101,63
11/24/2022 03:36:11,ERROR,Error sending transaction (raw_log: your pending quantity is 0.000000, available close position quantity is 0.074000: wrong position size) (code: 110)
11/24/2022 03:36:15,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketSell,1208.51356143,0.101,64
11/24/2022 03:36:16,ERROR,Error sending transaction (raw_log: your pending quantity is 0.000000, available close position quantity is 0.074000: wrong position size) (code: 110)
11/24/2022 03:36:17,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketSell,1208.51356143,0.101,65
11/24/2022 03:36:18,ERROR,Error sending transaction (raw_log: your pending quantity is 0.000000, available close position quantity is 0.074000: wrong position size) (code: 110)
11/24/2022 03:36:22,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketSell,1208.51356143,0.101,66
11/24/2022 03:36:23,ERROR,Error sending transaction (raw_log: your pending quantity is 0.000000, available close position quantity is 0.074000: wrong position size) (code: 110)
11/24/2022 03:36:24,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketSell,1208.51356143,0.101,67
11/24/2022 03:36:25,ERROR,Error sending transaction (raw_log: your pending quantity is 0.000000, available close position quantity is 0.074000: wrong position size) (code: 110)
11/24/2022 03:37:22,INFO,BaklavaClient,Listening to order of,AAPL:USDT,MarketBuy,13.827739377850550399,7.567,7
11/24/2022 03:37:24,ERROR,Error sending transaction (raw_log: failed to execute message; message index: 0: pair not found: invalid market pair) (code: 101)
11/24/2022 03:37:25,ERROR,Error sending transaction (raw_log: failed to execute message; message index: 0: pair not found: invalid market pair) (code: 101)
11/24/2022 03:37:25,ERROR,Error sending transaction (raw_log: failed to execute message; message index: 0: pair not found: invalid market pair) (code: 101)
11/24/2022 03:37:25,ERROR,Error sending transaction Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/Marginx/grpcClient.py", line 318, in _send_tx
    raise Exception(error_message)
Exception: Error sending transaction (raw_log: failed to execute message; message index: 0: pair not found: invalid market pair) (code: 101)

11/24/2022 03:37:26,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketSell,1208.51356143,0.101,68
11/24/2022 03:37:40,INFO,BaklavaClient,Listening to order of,BTC:USDT,MarketBuy,16691.7468214722,0.006,13
11/24/2022 03:37:43,ERROR,Error sending transaction (raw_log: failed to execute message; message index: 0: orderbook has not enough orders to match) (code: 209)
11/24/2022 03:38:16,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketSell,1208.51356143,0.101,69
11/24/2022 03:38:17,ERROR,Error sending transaction (raw_log: your pending quantity is 0.000000, available close position quantity is 0.074000: wrong position size) (code: 110)
11/24/2022 04:35:56,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
11/24/2022 04:35:56,INFO,Connected to database fxdex
11/24/2022 04:35:59,INFO,Connected to database fxdex
11/24/2022 04:36:02,INFO,Connected to database fxdex
11/24/2022 05:19:48,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketBuy,1205.84908601682,0.09,70
11/24/2022 05:19:52,INFO,MarginXClient,Execution of order of,TSLA:USDT,MarketBuy,196.428,0.09,ID-1930910-1
11/24/2022 05:20:18,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketSell,1202.24235894,0.091,71
11/24/2022 05:20:22,INFO,MarginXClient,Execution of order of,TSLA:USDT,MarketSell,193.678,0.091,ID-1930919-1
11/24/2022 06:27:08,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
11/24/2022 06:27:08,INFO,Connected to database fxdex
11/24/2022 06:27:10,INFO,Connected to database fxdex
11/24/2022 06:27:12,INFO,Connected to database fxdex
11/28/2022 04:01:42,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
11/28/2022 04:01:42,INFO,Connected to database fxdex
11/28/2022 04:01:44,INFO,Connected to database fxdex
11/28/2022 04:01:46,INFO,Connected to database fxdex
11/29/2022 03:48:05,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
11/29/2022 03:48:05,INFO,Connected to database fxdex
11/29/2022 03:48:07,INFO,Connected to database fxdex
11/29/2022 03:48:09,INFO,Connected to database fxdex
11/29/2022 03:53:54,INFO,Connected to database fxdex
11/29/2022 03:53:56,INFO,Connected to database fxdex
11/29/2022 03:53:58,INFO,Connected to database fxdex
11/29/2022 04:24:48,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
11/29/2022 04:24:48,INFO,Connected to database fxdex
11/29/2022 04:24:50,INFO,Connected to database fxdex
11/29/2022 04:24:52,INFO,Connected to database fxdex
11/29/2022 04:26:29,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketBuy,1212.62968738805,0.089,72
11/29/2022 04:26:31,ERROR,Error sending transaction (raw_log: account sequence mismatch, expected 51, got 2: incorrect account sequence) (code: 32)
11/29/2022 04:26:34,INFO,MarginXClient,Execution of order of,TSLA:USDT,MarketBuy,185.923,0.089,ID-2058511-1
11/29/2022 04:35:32,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
11/29/2022 04:35:32,INFO,Connected to database fxdex
11/29/2022 04:35:35,INFO,Connected to database fxdex
11/29/2022 04:35:38,INFO,Connected to database fxdex
11/29/2022 04:35:53,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketBuy,1212.62968738805,0.089,73
11/29/2022 04:35:53,ERROR,Error sending transaction (raw_log: account sequence mismatch, expected 52, got 2: incorrect account sequence) (code: 32)
11/29/2022 04:35:55,INFO,MarginXClient,Execution of order of,TSLA:USDT,MarketBuy,186.041,0.089,ID-2058678-9
11/29/2022 04:36:05,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketSell,1209.00267935,0.091,74
11/29/2022 04:36:06,ERROR,Error sending transaction (raw_log: account sequence mismatch, expected 53, got 2: incorrect account sequence) (code: 32)
11/29/2022 04:36:09,INFO,MarginXClient,Execution of order of,TSLA:USDT,MarketSell,184.868,0.091,ID-2058682-4
11/29/2022 04:36:24,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketSell,1209.00267935,0.091,75
11/29/2022 04:36:25,ERROR,Error sending transaction (raw_log: account sequence mismatch, expected 54, got 2: incorrect account sequence) (code: 32)
11/29/2022 04:36:29,INFO,MarginXClient,Execution of order of,TSLA:USDT,MarketSell,184.478,0.091,ID-2058688-1
11/29/2022 04:36:56,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
11/29/2022 04:36:56,INFO,Connected to database fxdex
11/29/2022 04:37:00,INFO,Connected to database fxdex
11/29/2022 04:37:03,INFO,Connected to database fxdex
11/29/2022 04:37:08,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketSell,1209.00267935,0.091,76
11/29/2022 04:37:09,ERROR,Error sending transaction (raw_log: your pending quantity is 0.000000, available close position quantity is 0.069000: wrong position size) (code: 110)
11/29/2022 04:37:42,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketSell,1209.00267935,0.091,77
11/29/2022 04:37:44,ERROR,Error sending transaction (raw_log: your pending quantity is 0.000000, available close position quantity is 0.069000: wrong position size) (code: 110)
11/29/2022 04:38:28,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketBuy,1212.62968738805,0.089,78
11/29/2022 04:38:30,INFO,MarginXClient,Execution of order of,TSLA:USDT,MarketBuy,186.825,0.089,ID-2058724-4
11/29/2022 05:57:53,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
11/29/2022 05:57:53,INFO,Connected to database fxdex
11/29/2022 05:57:56,INFO,Connected to database fxdex
11/29/2022 05:57:59,INFO,Connected to database fxdex
11/29/2022 05:58:46,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
11/29/2022 05:58:46,INFO,Connected to database fxdex
11/29/2022 05:59:00,INFO,Connected to database fxdex
11/29/2022 05:59:04,INFO,Connected to database fxdex
12/01/2022 11:36:55,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
12/01/2022 11:36:55,INFO,Connected to database fxdex
12/01/2022 11:36:57,INFO,Connected to database fxdex
12/01/2022 11:36:59,INFO,Connected to database fxdex
12/01/2022 12:01:11,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketBuy,1289.76773,0.084,79
12/01/2022 12:01:14,INFO,MarginXClient,Execution of order of,TSLA:USDT,MarketBuy,186.156,0.084,ID-2105151-22
12/01/2022 12:05:32,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
12/01/2022 12:05:32,INFO,Connected to database fxdex
12/01/2022 12:05:38,INFO,Connected to database fxdex
12/01/2022 12:05:42,INFO,Connected to database fxdex
12/01/2022 12:06:25,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketBuy,1289.76773,0.084,81
12/01/2022 12:06:25,ERROR,Error sending transaction (raw_log: account sequence mismatch, expected 57, got 2: incorrect account sequence) (code: 32)
12/01/2022 12:06:28,INFO,MarginXClient,Execution of order of,TSLA:USDT,MarketBuy,186.68,0.084,ID-2105244-1
12/05/2022 10:07:19,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
12/05/2022 10:07:19,INFO,Connected to database fxdex
12/05/2022 10:07:21,INFO,Connected to database fxdex
12/05/2022 10:07:23,INFO,Connected to database fxdex
12/05/2022 10:40:22,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
12/05/2022 10:40:22,INFO,Connected to database fxdex
12/05/2022 10:40:24,INFO,Connected to database fxdex
12/05/2022 10:40:26,INFO,Connected to database fxdex
12/05/2022 10:42:42,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
12/05/2022 10:42:42,INFO,Connected to database fxdex
12/05/2022 10:42:43,INFO,Connected to database fxdex
12/05/2022 10:42:45,INFO,Connected to database fxdex
12/05/2022 10:42:47,ERROR,Error sending transaction Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/index.py", line 18, in wrapper
    return program(*args,**kwargs)
  File "/Users/richardng/Desktop/Baklava/index.py", line 52, in main
    x=1/0
ZeroDivisionError: division by zero

12/05/2022 10:42:51,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
12/05/2022 10:42:51,INFO,Connected to database fxdex
12/05/2022 10:42:52,INFO,Connected to database fxdex
12/05/2022 10:42:54,INFO,Connected to database fxdex
12/05/2022 10:42:55,ERROR,Error sending transaction Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/index.py", line 18, in wrapper
    return program(*args,**kwargs)
  File "/Users/richardng/Desktop/Baklava/index.py", line 52, in main
    x=1/0
ZeroDivisionError: division by zero

12/05/2022 10:42:59,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
12/05/2022 10:42:59,INFO,Connected to database fxdex
12/05/2022 10:43:01,INFO,Connected to database fxdex
12/05/2022 10:43:02,INFO,Connected to database fxdex
12/05/2022 10:43:04,ERROR,Error sending transaction Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/index.py", line 18, in wrapper
    return program(*args,**kwargs)
  File "/Users/richardng/Desktop/Baklava/index.py", line 52, in main
    x=1/0
ZeroDivisionError: division by zero

12/05/2022 10:43:07,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
12/05/2022 10:43:07,INFO,Connected to database fxdex
12/05/2022 10:43:09,INFO,Connected to database fxdex
12/05/2022 10:43:10,INFO,Connected to database fxdex
12/05/2022 10:50:43,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
12/05/2022 10:50:43,INFO,Connected to database fxdex
12/05/2022 10:50:45,INFO,Connected to database fxdex
12/05/2022 10:50:47,INFO,Connected to database fxdex
12/05/2022 10:50:52,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketBuy,1297.16625068453,0.084,82
12/05/2022 10:50:53,ERROR,Error sending transaction (raw_log: account sequence mismatch, expected 58, got 2: incorrect account sequence) (code: 32)
12/05/2022 10:50:56,INFO,MarginXClient,Execution of order of,TSLA:USDT,MarketBuy,186.085,0.084,ID-2206679-1
12/05/2022 11:49:43,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
12/05/2022 11:49:43,INFO,Connected to database fxdex
12/05/2022 11:49:44,INFO,Connected to database fxdex
12/05/2022 11:49:47,INFO,Connected to database fxdex
12/05/2022 11:50:10,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketBuy,1297.16625068453,0.084,83
12/05/2022 11:50:11,ERROR,Error sending transaction (raw_log: account sequence mismatch, expected 59, got 2: incorrect account sequence) (code: 32)
12/05/2022 11:50:14,INFO,MarginXClient,Execution of order of,TSLA:USDT,MarketBuy,186.026,0.084,ID-2207737-1
12/05/2022 11:51:11,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
12/05/2022 11:51:11,INFO,Connected to database fxdex
12/05/2022 11:51:13,INFO,Connected to database fxdex
12/05/2022 11:51:15,INFO,Connected to database fxdex
12/05/2022 11:51:16,ERROR,Error sending transaction Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/index.py", line 18, in wrapper
    return program(*args,**kwargs)
  File "/Users/richardng/Desktop/Baklava/index.py", line 53, in main
    x=1/0
ZeroDivisionError: division by zero

12/05/2022 11:51:20,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
12/05/2022 11:51:20,INFO,Connected to database fxdex
12/05/2022 11:51:21,INFO,Connected to database fxdex
12/05/2022 11:51:23,INFO,Connected to database fxdex
12/05/2022 11:51:24,ERROR,Error sending transaction Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/index.py", line 18, in wrapper
    return program(*args,**kwargs)
  File "/Users/richardng/Desktop/Baklava/index.py", line 53, in main
    x=1/0
ZeroDivisionError: division by zero

12/05/2022 11:51:28,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
12/05/2022 11:51:28,INFO,Connected to database fxdex
12/05/2022 11:51:29,INFO,Connected to database fxdex
12/05/2022 11:51:31,INFO,Connected to database fxdex
12/08/2022 05:36:11,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
12/08/2022 05:36:11,INFO,Connected to database fxdex
12/08/2022 05:36:12,INFO,MarginX-Testnet-TSLA
12/08/2022 05:36:13,INFO,Connected to database fxdex
12/08/2022 05:36:14,INFO,MarginX-Testnet-AAPL
12/08/2022 05:36:15,INFO,Connected to database fxdex
12/08/2022 05:36:16,INFO,MarginX-Testnet-BTC
12/08/2022 05:37:51,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketBuy,1233.49888224164,0.088,85
12/08/2022 05:37:54,INFO,MarginXClient,Execution of order of,TSLA:USDT,MarketBuy,179.163,0.088,ID-2291018-7
12/09/2022 02:56:39,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
12/09/2022 02:56:39,INFO,Connected to database fxdex
12/09/2022 02:56:40,INFO,MarginX-Testnet-TSLA
12/09/2022 02:56:40,INFO,Connected to database fxdex
12/09/2022 02:56:41,INFO,MarginX-Testnet-AAPL
12/09/2022 02:56:42,INFO,Connected to database fxdex
12/09/2022 02:56:43,INFO,MarginX-Testnet-BTC
12/09/2022 02:58:38,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
12/09/2022 02:58:38,INFO,Connected to database fxdex
12/09/2022 02:58:40,INFO,MarginX-Testnet-TSLA
12/09/2022 02:58:41,INFO,Connected to database fxdex
12/09/2022 02:58:43,INFO,MarginX-Testnet-AAPL
12/09/2022 02:58:44,INFO,Connected to database fxdex
12/09/2022 02:58:46,INFO,MarginX-Testnet-BTC
12/09/2022 02:59:00,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketBuy,1283.37662805203,0.773,86
12/09/2022 02:59:03,INFO,MarginXClient,Execution of order of,TSLA:USDT,MarketBuy,179.183,0.773,ID-2313865-5
12/09/2022 03:00:19,INFO,address: 0xb7F836669c0ac2968a53078b84a6627a7609aC60
12/09/2022 03:00:19,INFO,Connected to database fxdex
12/09/2022 03:00:21,INFO,MarginX-Testnet-TSLA
12/09/2022 03:00:22,INFO,Connected to database fxdex
12/09/2022 03:00:24,INFO,MarginX-Testnet-AAPL
12/09/2022 03:00:25,INFO,Connected to database fxdex
12/09/2022 03:00:26,INFO,MarginX-Testnet-BTC
12/09/2022 03:00:48,INFO,BaklavaClient,Listening to order of,TSLA:USDT,MarketBuy,1283.37662805203,0.773,88
12/09/2022 03:00:50,ERROR,Error sending transaction (raw_log: failed to execute message; message index: 0: decreasing leverage not supported in isolated mode) (code: 109)
12/09/2022 03:00:50,ERROR,grpcClient.get_order_info | Expecting value: line 1 column 1 (char 0) | <class 'json.decoder.JSONDecodeError'> 
 Traceback (most recent call last):
  File "/Users/richardng/Desktop/Baklava/utils.py", line 34, in wrapper
    return function(*args, **kwargs)
  File "/Users/richardng/Desktop/Baklava/Marginx/grpcClient.py", line 352, in get_order_info
    events = json.loads(tx_response.raw_log)[0]['events']
  File "/Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/json/__init__.py", line 346, in loads
    return _default_decoder.decode(s)
  File "/Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/json/decoder.py", line 337, in decode
    obj, end = self.raw_decode(s, idx=_w(s, 0).end())
  File "/Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/json/decoder.py", line 355, in raw_decode
    raise JSONDecodeError("Expecting value", s, err.value) from None
json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0)

